"","mag_id","mag_name","assembly_id","assembly_batch","mag_domain","mag_phylum","mag_class","mag_order","mag_family","mag_genus","mag_species","mag_closest_ani","mag_closest_af","mag_taxonomy","mag_completeness","mag_contamination","mag_size","mag_gc","mag_n50","mag_contigs","host_species"
"9924","EHM022045","EHA01404_bin.48.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Oscillospiraceae","g__UBA2658","s__",76.97,0.1,"Genus",80.49,1.06,1752398,"55.40%",4343,226,"Podarcis filfolensis"
"9925","EHM022046","EHA01404_bin.49.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__",82.39,0.51,"Genus",77.93,1.72,5129564,"42.20%",33899,424,"Podarcis filfolensis"
"9926","EHM022047","EHA01404_bin.5.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__",82.23,0.62,"Genus",61.2,6.9,3179144,"45.50%",16491,185,"Podarcis filfolensis"
"9927","EHM022048","EHA01404_bin.50.fa","EHA01404","ABB0189","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Opitutales","f__LL51","g__","s__",74.77,0.01,"Family",74.31,1.49,866016,"46.90%",5998,692,"Podarcis filfolensis"
"9928","EHM022049","EHA01404_bin.51.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides_B","s__",0,0,"Genus",56.89,0,3298059,"44.70%",5787,595,"Podarcis filfolensis"
"9929","EHM022050","EHA01404_bin.52.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__",0,0,"Genus",87.45,1.95,4829616,"48.60%",11503,232,"Podarcis filfolensis"
"9930","EHM022051","EHA01404_bin.53.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Angelakisella","s__",76.64,0.16,"Genus",92.3,1.47,1984215,"52.80%",11081,1149,"Podarcis filfolensis"
"9931","EHM022052","EHA01404_bin.54.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CHH4-2","s__",0,0,"Genus",55.96,2.11,3128919,"44.20%",2848,225,"Podarcis filfolensis"
"9932","EHM022053","EHA01404_bin.55.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Phocaeicola","s__",81.86,0.58,"Genus",90.19,0.6,4319660,"43.90%",31451,53,"Podarcis filfolensis"
"9933","EHM022054","EHA01404_bin.56.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__UBA866","s__",77.01,0.07,"Genus",98.65,0.34,2218864,"40.20%",78643,78,"Podarcis filfolensis"
"9934","EHM022055","EHA01404_bin.57.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__MGBC143606","s__",77.58,0.2,"Genus",98.27,0.57,3159656,"43.80%",68536,481,"Podarcis filfolensis"
"9935","EHM022056","EHA01404_bin.58.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides_B","s__",0,0,"Genus",95.45,2.63,3527854,"44.70%",10373,41,"Podarcis filfolensis"
"9936","EHM022057","EHA01404_bin.59.fa","EHA01404","ABB0189","d__Bacteria","p__Spirochaetota","c__Brevinematia","o__Brevinematales","f__Brevinemataceae","g__Brevinema","s__",87.79,0.87,"Genus",92.13,1.12,1588788,"36.80%",59865,295,"Podarcis filfolensis"
"9937","EHM022058","EHA01404_bin.6.fa","EHA01404","ABB0189","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__RF32","f__CAG-239","g__CAZU01","s__",77.89,0.24,"Genus",71.16,8.8,1465577,"42.90%",10431,803,"Podarcis filfolensis"
"9938","EHM022059","EHA01404_bin.60.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__","s__",0,0,"Family",60.2,3.91,2081463,"40.80%",2597,824,"Podarcis filfolensis"
"9939","EHM022060","EHA01404_bin.61.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__",0,0,"Genus",55.49,1.78,2317772,"50.80%",2943,89,"Podarcis filfolensis"
"9940","EHM022061","EHA01404_bin.62.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Fimivivens","s__",0,0,"Genus",98.65,0.67,2395701,"49.90%",41552,684,"Podarcis filfolensis"
"9941","EHM022062","EHA01404_bin.63.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__",82.2,0.6,"Genus",70.17,4.39,4797315,"45.50%",11683,488,"Podarcis filfolensis"
"9942","EHM022063","EHA01404_bin.64.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__","s__",0,0,"Family",79.24,0.36,1812225,"36.50%",4095,215,"Podarcis filfolensis"
"9943","EHM022064","EHA01404_bin.65.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Copromonas","s__",78.03,0.26,"Genus",97.62,1.16,3871917,"47.00%",29672,751,"Podarcis filfolensis"
"9944","EHM022065","EHA01404_bin.66.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Marinifilaceae","g__Butyricimonas","s__Butyricimonas sp900184685",97.04,0.82,"Species",81.14,1.34,4178387,"44.50%",7209,730,"Podarcis filfolensis"
"9945","EHM022066","EHA01404_bin.67.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota","c__Bacilli","o__Erysipelotrichales","f__Coprobacillaceae","g__Thomasclavelia","s__",81.49,0.62,"Genus",74.56,0,2508816,"30.80%",3841,305,"Podarcis filfolensis"
"9946","EHM022067","EHA01404_bin.68.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__",90.9,0.7,"Genus",79.48,4.31,4884573,"43.30%",23800,73,"Podarcis filfolensis"
"9947","EHM022068","EHA01404_bin.69.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_B","c__Peptococcia","o__Peptococcales","f__Peptococcaceae","g__RGIG6463","s__",77.92,0.23,"Genus",92.53,1.29,2469033,"44.40%",59769,195,"Podarcis filfolensis"
"9948","EHM022069","EHA01404_bin.7.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__",0,0,"Genus",83.62,5.63,5070082,"43.30%",33549,240,"Podarcis filfolensis"
"9949","EHM022070","EHA01404_bin.70.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__",0,0,"Genus",95.93,0.58,4065272,"47.40%",24821,270,"Podarcis filfolensis"
"9950","EHM022071","EHA01404_bin.71.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__TANB77","f__CAG-508","g__CAG-269","s__",0,0,"Genus",75.19,2.59,1580421,"28.30%",7575,36,"Podarcis filfolensis"
"9951","EHM022072","EHA01404_bin.72.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Acutalibacteraceae","g__Fimenecus","s__",0,0,"Genus",98.65,0.34,2272203,"46.20%",96662,916,"Podarcis filfolensis"
"9952","EHM022073","EHA01404_bin.73.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CAJMNU01","s__",76.14,0.06,"Genus",59.17,1,3079778,"49.60%",3653,647,"Podarcis filfolensis"
"9953","EHM022074","EHA01404_bin.74.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Peptostreptococcales","f__Anaerovoracaceae","g__Aminipila","s__",0,0,"Genus",79.47,2.16,2195904,"39.70%",3894,484,"Podarcis filfolensis"
"9954","EHM022075","EHA01404_bin.75.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__","s__",0,0,"Family",98.65,1.34,4220355,"31.70%",12113,92,"Podarcis filfolensis"
"9955","EHM022076","EHA01404_bin.77.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Bariatricus","s__",81.12,0.5,"Genus",92.39,0.29,3530860,"43.50%",57609,17,"Podarcis filfolensis"
"9956","EHM022077","EHA01404_bin.78.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Christensenellales","f__CAG-314","g__","s__",0,0,"Family",92.06,0.2,1450704,"41.20%",224837,98,"Podarcis filfolensis"
"9957","EHM022078","EHA01404_bin.79.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Christensenellales","f__UBA3700","g__","s__",0,0,"Family",96.37,1.61,1866675,"39.70%",47919,267,"Podarcis filfolensis"
"9958","EHM022079","EHA01404_bin.8.fa","EHA01404","ABB0189","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__UBA3830","f__","g__","s__",0,0,"Order",72.46,6.39,1263849,"28.50%",3932,409,"Podarcis filfolensis"
"9959","EHM022080","EHA01404_bin.80.fa","EHA01404","ABB0189","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Verrucomicrobiales","f__Akkermansiaceae","g__Akkermansia","s__",0,0,"Genus",84,1.7,2437566,"58.30%",8215,548,"Podarcis filfolensis"
"9960","EHM022081","EHA01404_bin.81.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Acutalibacteraceae","g__Acutalibacter","s__",0,0,"Genus",71.14,0.89,2126709,"48.60%",4546,26,"Podarcis filfolensis"
"9961","EHM022082","EHA01404_bin.82.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota","c__Bacilli","o__RFN20","f__CAG-288","g__CAG-288","s__",77.56,0.14,"Genus",97.75,2.25,1742566,"35.90%",124883,189,"Podarcis filfolensis"
"9962","EHM022083","EHA01404_bin.83.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CAG-95","s__",0,0,"Genus",95.19,1.17,3892563,"41.50%",28931,121,"Podarcis filfolensis"
"9963","EHM022084","EHA01404_bin.84.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Christensenellales","f__UBA3700","g__","s__",0,0,"Family",91.66,0.03,1791397,"41.00%",24317,418,"Podarcis filfolensis"
"9964","EHM022085","EHA01404_bin.85.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Christensenellales","f__UBA3700","g__","s__",0,0,"Family",56.49,1.08,1100786,"38.60%",2692,700,"Podarcis filfolensis"
"9965","EHM022086","EHA01404_bin.86.fa","EHA01404","ABB0189","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales_A","f__Vibrionaceae","g__Vibrio","s__",85.97,0.86,"Genus",88.45,3.56,3219936,"41.70%",5897,197,"Podarcis filfolensis"
"9966","EHM022087","EHA01404_bin.87.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota","c__Bacilli","o__RF39","f__UBA660","g__Ventrenecus","s__",0,0,"Genus",77.19,1.69,1240983,"29.60%",8554,155,"Podarcis filfolensis"
"9967","EHM022088","EHA01404_bin.88.fa","EHA01404","ABB0189","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__RF32","f__CAG-239","g__CAJLXD01","s__",80.47,0.64,"Genus",95.06,1.17,1979458,"38.40%",20417,243,"Podarcis filfolensis"
"9968","EHM022089","EHA01404_bin.89.fa","EHA01404","ABB0189","d__Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__RUG11792","f__","g__","s__",0,0,"Order",81.05,0,959379,"51.90%",4618,376,"Podarcis filfolensis"
"9969","EHM022090","EHA01404_bin.9.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Angelakisella","s__",77,0.06,"Genus",95.41,0,2487233,"51.60%",47468,1342,"Podarcis filfolensis"
"9970","EHM022091","EHA01404_bin.90.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides sp900552405",0,0,"Species",69.85,3.96,5029853,"43.50%",4215,347,"Podarcis filfolensis"
"9971","EHM022092","EHA01404_bin.91.fa","EHA01404","ABB0189","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Alistipes","s__",0,0,"Genus",91.34,1.52,2815689,"60.40%",11039,176,"Podarcis filfolensis"
"9972","EHM022093","EHA01404_bin.92.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__JAAYNV01","s__",0,0,"Genus",95.68,2.11,3448923,"46.40%",36048,19,"Podarcis filfolensis"
"9973","EHM022094","EHA01404_bin.93.fa","EHA01404","ABB0189","d__Bacteria","p__Campylobacterota","c__Campylobacteria","o__Campylobacterales","f__Helicobacteraceae","g__NHYM01","s__",81.23,0.73,"Genus",97.99,0.7,1523243,"31.50%",126622,205,"Podarcis filfolensis"
"9974","EHM022095","EHA01404_bin.94.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Christensenellales","f__UBA3700","g__","s__",0,0,"Family",88.7,1.59,1940576,"36.20%",15467,474,"Podarcis filfolensis"
"9975","EHM022096","EHA01404_bin.95.fa","EHA01404","ABB0189","d__Bacteria","p__Deferribacterota","c__Deferribacteres","o__Deferribacterales","f__Mucispirillaceae","g__","s__",0,0,"Family",73.13,0.86,1643486,"49.80%",3881,358,"Podarcis filfolensis"
"9976","EHM022097","EHA01404_bin.96.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__TANB77","f__CAG-508","g__UMGS1663","s__",0,0,"Genus",63.46,1.59,1327135,"26.00%",4284,73,"Podarcis filfolensis"
"9977","EHM022098","EHA01404_bin.97.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Roseburia","s__",0,0,"Genus",98.55,2.33,3836633,"42.00%",101037,412,"Podarcis filfolensis"
"9978","EHM022099","EHA01404_bin.98.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Oscillospiraceae","g__Evtepia","s__",79.41,0.33,"Genus",50.86,0,1347833,"59.90%",3553,557,"Podarcis filfolensis"
"9979","EHM022100","EHA01404_bin.99.fa","EHA01404","ABB0189","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Fimivivens","s__",0,0,"Genus",65.58,0.67,1611901,"49.80%",3126,88,"Podarcis filfolensis"
"9980","EHM022101","EHA00947_bin.1.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Phocaeicola","s__",0,0,"Genus",96.41,0.56,3686667,"46.90%",23572,45,"Sciurus vulgaris"
"9981","EHM022102","EHA00947_bin.10.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Wujia","s__",79.1,0.29,"Genus",100,1.34,2844675,"44.80%",83959,1083,"Sciurus vulgaris"
"9982","EHM022103","EHA00947_bin.11.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Eisenbergiella","s__",76.57,0.17,"Genus",53.7,8.77,2659734,"49.90%",2449,52,"Sciurus vulgaris"
"9983","EHM022104","EHA00947_bin.12.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__Paramuribaculum","s__Paramuribaculum sp910579185",97.64,0.9,"Species",99.3,0.5,2724484,"49.30%",98922,453,"Sciurus vulgaris"
"9984","EHM022105","EHA00947_bin.13.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Acetatifactor","s__",77.16,0.13,"Genus",65.59,2.36,4607455,"42.10%",12385,34,"Sciurus vulgaris"
"9985","EHM022106","EHA00947_bin.14.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CAG-882","s__",0,0,"Genus",99.28,2.35,2827295,"48.40%",157527,54,"Sciurus vulgaris"
"9986","EHM022107","EHA00947_bin.15.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Acetatifactor","s__",0,0,"Genus",92.98,3.16,3295826,"46.70%",85970,152,"Sciurus vulgaris"
"9987","EHM022108","EHA00947_bin.16.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__UBA4293","s__",0,0,"Genus",95.81,0.5,3443465,"47.80%",55542,720,"Sciurus vulgaris"
"9988","EHM022109","EHA00947_bin.17.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Flavobacteriaceae","g__Flavobacterium","s__",91.04,0.87,"Genus",65.55,1.76,1991460,"32.90%",2891,127,"Sciurus vulgaris"
"9989","EHM022110","EHA00947_bin.18.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CAG-303","s__",82.78,0.72,"Genus",95.97,0,2740652,"39.40%",33682,738,"Sciurus vulgaris"
"9990","EHM022111","EHA00947_bin.19.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Caccovicinus","s__",0,0,"Genus",70.32,3.19,2832218,"49.90%",4579,252,"Sciurus vulgaris"
"9991","EHM022112","EHA00947_bin.2.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Blautia_A","s__",80.91,0.38,"Genus",93.03,0.04,3904656,"44.70%",42443,401,"Sciurus vulgaris"
"9992","EHM022113","EHA00947_bin.20.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__Muribaculum","s__Muribaculum sp001701195",97.29,0.89,"Species",94.42,0.44,3113572,"48.70%",11560,73,"Sciurus vulgaris"
"9993","EHM022114","EHA00947_bin.21.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Ruminococcus_D","s__",79.9,0.43,"Genus",98.63,0,3153784,"43.80%",154851,220,"Sciurus vulgaris"
"9994","EHM022115","EHA00947_bin.22.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Oscillospiraceae","g__Faecousia","s__",82.06,0.48,"Genus",90.21,3.04,2489449,"55.60%",19586,328,"Sciurus vulgaris"
"9995","EHM022116","EHA00947_bin.23.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Choladousia","s__",0,0,"Genus",96.78,3.01,4643432,"51.00%",20914,28,"Sciurus vulgaris"
"9996","EHM022117","EHA00947_bin.24.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Paraprevotella","s__Paraprevotella xylaniphila",98.68,0.87,"Species",95.78,0.19,3613601,"48.60%",196879,451,"Sciurus vulgaris"
"9997","EHM022118","EHA00947_bin.25.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Faecalibacterium","s__Faecalibacterium sp900539885",96.51,0.9,"Species",78.55,0.83,2058410,"57.80%",5522,231,"Sciurus vulgaris"
"9998","EHM022119","EHA00947_bin.26.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Eisenbergiella","s__",0,0,"Genus",90.99,2.27,3577278,"52.50%",21486,71,"Sciurus vulgaris"
"9999","EHM022120","EHA00947_bin.27.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Butyricicoccaceae","g__Butyricicoccus_A","s__",0,0,"Genus",99.32,0,2858266,"46.30%",84035,61,"Sciurus vulgaris"
"10000","EHM022121","EHA00947_bin.28.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__CAJMNU01","s__",77.84,0.3,"Genus",98.73,2.85,3673123,"44.60%",80876,275,"Sciurus vulgaris"
"10001","EHM022122","EHA00947_bin.29.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Oscillospirales","f__Ruminococcaceae","g__Faecalibacterium","s__",0,0,"Genus",91.81,1.86,2665118,"62.40%",13946,137,"Sciurus vulgaris"
"10002","EHM022123","EHA00947_bin.3.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__Bacteroides uniformis",98.44,0.89,"Species",80.69,1.4,3233168,"47.30%",27616,71,"Sciurus vulgaris"
"10003","EHM022124","EHA00947_bin.30.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Acetatifactor","s__",78.87,0.43,"Genus",98.85,1.67,2917757,"48.80%",80156,305,"Sciurus vulgaris"
"10004","EHM022125","EHA00947_bin.31.fa","EHA00947","ABB0167","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Muribaculaceae","g__CAG-873","s__",0,0,"Genus",75.9,0.38,1641014,"59.20%",6579,166,"Sciurus vulgaris"
"10005","EHM022126","EHA00947_bin.32.fa","EHA00947","ABB0167","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Pseudomonadaceae","g__Pseudomonas","s__Pseudomonas aeruginosa",98.77,0.91,"Species",98.7,1.03,6725114,"66.20%",70844,104,"Sciurus vulgaris"
"10006","EHM022127","EHA00947_bin.33.fa","EHA00947","ABB0167","d__Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales","f__Enterobacteriaceae","g__Buchnera","s__",0,0,"Genus",74.64,0,350562,"19.50%",3597,490,"Sciurus vulgaris"
"10007","EHM022128","EHA00947_bin.34.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Marvinbryantia","s__",0,0,"Genus",58.86,0.63,1683363,"51.00%",3851,76,"Sciurus vulgaris"
"10008","EHM022129","EHA00947_bin.35.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Clostridium_Q","s__",0,0,"Genus",98.57,2.69,3058408,"48.60%",59729,394,"Sciurus vulgaris"
"10009","EHM022130","EHA00947_bin.36.fa","EHA00947","ABB0167","d__Bacteria","p__Bacillota_A","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__Choladocola","s__",0,0,"Genus",82.76,3.6,2733425,"52.20%",8585,69,"Sciurus vulgaris"
