assembly_length	assembly_n50	assembly_l50	assembly_num_contigs	assembly_largest_contig	assembly_num_bins	assembly_input_id	assembly_type	sequence_id	assembly_id	assembly_input_bases	preprocessing_id
0	0	0	0	0	0	EHA01258	Individual	EHI00998	EHA01258	2316239049	PR01612
1124629521	15811	13513	162458	560388	295	EHA02535	Coassembly	EHI01492	EHA02526	3307414206	PR02443
0	0	0	0	0	0	EHA00732	Individual	EHI00849	EHA00732	3401408855	PR01412
1034696936	8276	24661	200861	493677	290	EHA03323	Coassembly	EHI01975	EHA03305	7218268633	PR02675
63848611	4016	2446	17072	761582	10	EHA00357	Individual	EHI00512	EHA00357	1939729480	PR00795
125866807	8266	2863	24914	413258	38	EHA03302	Individual	EHI01991	EHA03302	4008645786	PR02687
183997291	8056	4114	36530	642153	40	EHA02430	Individual	EHI01513	EHA02430	4733769631	PR02404
0	0	0	0	0	0	EHA02669	Individual	EHI01358	EHA02669	6024950242	PR02084
0	0	0	0	0	0	EHA03717	Coassembly	EHI02148	EHA03694	4530598047	PR02762
573226565	10784	9987	99040	536223	102	EHA03522	Coassembly	EHI02094	EHA03518	8223083914	PR02885
0	0	0	0	0	0	EHA03809	Coassembly	EHI02198	EHA03781	3927740617	PR02831
633588714	8740	14933	118080	620466	133	EHA01528	Coassembly	EHI00072	EHA01527	4993871498	PR00685
7211276	2638	562	2513	246156	1	EHA02811	Coassembly	EHI00326	EHA02809	3806486514	PR00974
0	0	0	0	0	0	EHA03681	Coassembly	EHI00699	EHA03651	2832033716	PR01335
0	0	0	0	0	0	EHA01625	Coassembly	EHI01122	EHA01622	0	PR01921
141976282	10571	2356	25113	1047810	27	EHA03398	Individual	EHI02203	EHA03398	4033829557	PR02783
0	0	0	0	0	0	EHA03095	Individual	EHI01758	EHA03095	2879187335	PR02635
68475297	15049	871	11541	269577	10	EHA04002	Individual	EHI02351	EHA04002	3425472363	PR03096
168686362	5910	5319	37786	361264	24	EHA00493	Individual	EHI00561	EHA00493	4691209870	PR00991
0	0	0	0	0	0	EHA01632	Coassembly	EHI01190	EHA01622	0	PR01943
31514386	52760	118	2362	535110	9	EHA02190	Individual	EHI01217	EHA02190	1635198093	PR02040
505466536	4447	23129	134692	570027	136	EHA02820	Coassembly	EHI01604	EHA02814	2200764961	PR02318
108344128	7043	2676	22319	621128	27	EHA02342	Individual	EHI01610	EHA02342	2953302267	PR02284
0	0	0	0	0	0	EHA03994	Individual	EHI02400	EHA03994	3201993084	PR03090
235483108	6617	6381	52658	543588	30	EHA02988	Coassembly	EHI01696	EHA02987	9371071606	PR02513
420214266	4604	16607	108789	701171	76	EHA02306	Coassembly	EHI01576	EHA02310	941093367	PR02365
0	0	0	0	0	0	EHA02270	Individual	EHI01563	EHA02270	856033676	PR02360
659526929	6090	18736	152414	786068	146	EHA01215	Coassembly	EHI00044	EHA01202	3036113602	PR01109
1025451054	10692	19659	175122	484437	213	EHA02898	Coassembly	EHI00766	EHA02893	7120190202	PR01453
53751278	4421	1940	13717	530408	18	EHA00530	Individual	EHI00028	EHA00530	2939283619	PR01093
169467260	6980	4059	35119	651258	29	EHA00658	Individual	EHI00692	EHA00658	4873372294	PR01328
568051572	13093	8888	85954	381120	163	EHA01929	Coassembly	EHI01282	EHA01929	5278931308	PR02088
368020361	10862	5914	66206	667242	93	EHA02388	Coassembly	EHI01436	EHA02388	2062930037	PR02266
201025549	3938	8844	57086	890038	32	EHA04184	Coassembly	EHI02427	EHA04181	1731516578	PR03113
198889305	8227	4491	37912	558506	49	EHA01644	Coassembly	EHI01184	EHA01634	1261113152	PR01940
1205203335	8131	30043	232094	551437	268	EHA01852	Coassembly	EHI01076	EHA01845	5928479166	PR01650
86639616	4673	2544	21506	822392	20	EHA04163	Coassembly	EHI00806	EHA04163	4383613643	PR01422
0	0	0	0	0	0	EHA00519	Individual	EHI00251	EHA00519	798070879	PR01065
3253062	2124	537	1466	14427	1	EHA03543	Coassembly	EHI02117	EHA03542	897567534	PR02906
106920646	5485	3323	25633	251353	30	EHA03232	Coassembly	EHI01802	EHA03206	1164392552	PR02630
0	0	0	0	0	0	EHA04554	Coassembly	EHI02567	EHA04553	2014605873	PR03219
164636822	6698	4429	35262	309841	33	EHA00889	Coassembly	EHI00564	EHA00882	907749446	PR00888
81356595	7283	1625	16566	370968	20	EHA03513	Coassembly	EHI02084	EHA03512	1839624789	PR02876
187267458	10390	3106	33267	304605	30	EHA01303	Individual	EHI01081	EHA01303	6743027415	PR01685
260738543	14577	2851	39045	940199	47	EHA01224	Individual	EHI01056	EHA01224	7088408184	PR01525
0	0	0	0	0	0	EHA00733	Individual	EHI00853	EHA00733	3452791338	PR01413
144087592	5878	4836	32515	565159	17	EHA00708	Individual	EHI00724	EHA00708	3704340672	PR01382
1050224268	14005	13680	167084	592729	283	EHA02503	Coassembly	EHI00381	EHA02500	3080717836	PR00906
463456275	2949	27426	149601	558506	76	EHA01789	Coassembly	EHI01151	EHA01709	0	PR01984
164636822	6698	4429	35262	309841	33	EHA00887	Coassembly	EHI00554	EHA00882	3834379790	PR00884
160337970	7259	4119	33641	529098	29	EHA04280	Individual	EHI02610	EHA04280	4105220256	PR03353
198889305	8227	4491	37912	558506	49	EHA01641	Coassembly	EHI01139	EHA01634	987536266	PR01929
89449124	15965	1032	13522	309968	24	EHA01897	Individual	EHI01329	EHA01897	5979999947	PR02135
0	0	0	0	0	0	EHA03656	Coassembly	EHI02279	EHA03651	5720785439	PR02947
400599383	9319	8015	72663	637842	102	EHA03180	Coassembly	EHI01125	EHA03161	0	PR01924
0	0	0	0	0	0	EHA02698	Individual	EHI01362	EHA02698	810275273	PR02080
410843869	4586	19051	106092	164250	112	EHA02145	Coassembly	EHI01343	EHA02144	5120370928	PR02228
222053626	13912	3037	33127	296251	59	EHA01890	Individual	EHI01321	EHA01890	20115590239	PR02127
329183225	13889	4314	58753	466526	59	EHA04137	Coassembly	EHI02351	EHA04132	3425472363	PR03096
0	0	0	0	0	0	EHA01248	Individual	EHI00904	EHA01248	1327653451	PR01591
288841895	12842	3848	52209	734315	53	EHA00173	Coassembly	EHI00625	EHA00169	5726596862	PR01283
418359764	13266	6219	62987	539624	91	EHA02876	Coassembly	EHI00218	EHA02875	4236998559	PR01150
268107388	13306	3519	42934	823963	61	EHA00948	Coassembly	EHI00996	EHA00947	1970662955	PR01610
110640596	5795	3069	25114	511859	26	EHA02263	Individual	EHI01541	EHA02263	9166954500	PR02349
463456275	2949	27426	149601	558506	76	EHA01760	Coassembly	EHI01095	EHA01709	6434078753	PR01955
38238309	35414	174	4834	560131	9	EHA02827	Coassembly	EHI00236	EHA02827	3018672858	PR01163
288841895	12842	3848	52209	734315	53	EHA00169	Coassembly	EHI00201	EHA00169	4057373645	PR01198
0	0	0	0	0	0	EHA03005	Individual	EHI01677	EHA03005	1014849515	PR02494
804278894	10895	13173	141724	483074	233	EHA02515	Coassembly	EHI00402	EHA02513	2458908797	PR00855
0	0	0	0	0	0	EHA03988	Individual	EHI01844	EHA03988	4048205135	PR03006
95301124	38621	410	8912	1210587	22	EHA03098	Individual	EHI01774	EHA03098	7785411097	PR02638
1647390529	4933	66555	413533	714601	266	EHA03277	Coassembly	EHI02060	EHA03257	7808350439	PR02710
0	0	0	0	0	0	EHA00522	Individual	EHI00249	EHA00522	3824089744	PR01068
0	0	0	0	0	0	EHA03081	Individual	EHI01791	EHA03081	1497781791	PR02619
219872510	7747	5871	42933	236108	38	EHA04263	Individual	EHI02588	EHA04263	5324192422	PR03336
75267035	6430	1951	16973	881345	10	EHA02997	Individual	EHI01672	EHA02997	6388197033	PR02489
12852479	2834	914	4257	130648	2	EHA02771	Coassembly	EHI00147	EHA02770	906011391	PR01026
1124629521	15811	13513	162458	560388	295	EHA02533	Coassembly	EHI01495	EHA02526	4456469691	PR02445
126867445	14651	1709	18922	355627	42	EHA01908	Individual	EHI01292	EHA01908	5964480529	PR02098
820065679	11663	13372	137450	799387	232	EHA04086	Coassembly	EHI02073	EHA04082	2388816575	PR02887
0	0	0	0	0	0	EHA02730	Individual	EHI01434	EHA02730	2149238077	PR02425
447224134	10308	8205	80825	988467	61	EHA02234	Coassembly	EHI01162	EHA02205	0	PR02011
7211276	2638	562	2513	246156	1	EHA02809	Coassembly	EHI00304	EHA02809	1839763976	PR00971
924025443	10365	16294	160474	712606	271	EHA00840	Coassembly	EHI00380	EHA00838	2708129742	PR00846
112827840	7281	2476	23398	475882	25	EHA00868	Coassembly	EHI00302	EHA00867	968655402	PR00831
505466536	4447	23129	134692	570027	136	EHA02822	Coassembly	EHI01608	EHA02814	3214349967	PR02320
541348973	4040	28673	151194	367774	55	EHA04046	Coassembly	EHI02554	EHA04031	2003984827	PR03206
302445189	3558	19829	90410	244455	43	EHA04533	Coassembly	EHI02664	EHA04529	14412245744	PR03269
160131811	11542	1998	28399	593017	31	EHA01190	Coassembly	EHI00071	EHA01190	1361641308	PR01117
64266342	2303	6581	24744	199748	3	EHA04237	Coassembly	EHI02516	EHA04230	2936724016	PR03244
58138130	8046	1392	11603	283266	14	EHA00406	Individual	EHI00501	EHA00406	1587729668	PR00873
427612868	13116	5358	69047	983976	111	EHA00909	Coassembly	EHI00600	EHA00906	4966612685	PR00942
324107284	6261	9352	71150	406877	75	EHA01826	Coassembly	EHI00665	EHA01826	1762209969	PR01348
0	0	0	0	0	0	EHA02735	Individual	EHI01420	EHA02735	2578489782	PR02416
798083080	8410	17787	152915	539651	222	EHA03324	Coassembly	EHI01988	EHA03306	4985719923	PR02685
0	0	0	0	0	0	EHA01596	Individual	EHI01184	EHA01596	1261113152	PR01940
627900437	10082	11222	110124	540444	176	EHA02544	Coassembly	EHI00387	EHA02544	3506447270	PR00849
1161321255	6530	33998	249001	540290	295	EHA02930	Coassembly	EHI00759	EHA02919	3765887589	PR01404
131453347	10969	2086	23289	446091	25	EHA03392	Individual	EHI02184	EHA03392	3428364941	PR02777
0	0	0	0	0	0	EHA03834	Individual	EHI02566	EHA03834	4158551292	PR03218
227857486	4599	9753	57241	316893	47	EHA03498	Coassembly	EHI02115	EHA03494	4104806509	PR02861
447224134	10308	8205	80825	988467	61	EHA02222	Coassembly	EHI01211	EHA02205	0	PR02034
752506106	7971	16511	150252	335168	287	EHA01574	Coassembly	EHI01174	EHA01572	4339028837	PR01997
656596249	10298	12136	116771	629733	149	EHA04487	Coassembly	EHI01989	EHA04485	4650449132	PR02663
101970528	12225	1001	18308	1085745	21	EHA02273	Individual	EHI01567	EHA02273	6705734400	PR02364
81454339	16417	534	13735	1312028	18	EHA02944	Coassembly	EHI00807	EHA02943	2580975303	PR01466
289141177	7726	6386	58697	659751	81	EHA02399	Coassembly	EHI01443	EHA02398	2741501491	PR02273
0	0	0	0	0	0	EHA00575	Individual	EHI00270	EHA00575	1163620671	PR01170
671162695	9367	12661	123132	701503	184	EHA00862	Coassembly	EHI00398	EHA00854	2006263064	PR00853
0	0	0	0	0	0	EHA01819	Coassembly	EHI00452	EHA01816	3936902690	PR00958
924025443	10365	16294	160474	712606	271	EHA00846	Coassembly	EHI00406	EHA00838	3092901233	PR00858
0	0	0	0	0	0	EHA04388	Individual	EHI02689	EHA04388	2213196558	PR03294
116398538	18820	1396	15639	465869	22	EHA03903	Individual	EHI02368	EHA03903	4269919098	PR03078
0	0	0	0	0	0	EHA03875	Individual	EHI02488	EHA03875	1539688620	PR03111
0	0	0	0	0	0	EHA00793	Individual	EHI00856	EHA00793	4942882225	PR01496
2125007329	4467	139379	551883	800860	64	EHA03153	Coassembly	EHI01120	EHA03138	0	PR01920
0	0	0	0	0	0	EHA03983	Individual	EHI01832	EHA03983	3244321503	PR03003
1524177280	6686	43825	325860	660807	368	EHA03629	Coassembly	EHI02229	EHA03613	3838559894	PR02927
78285929	10824	956	14553	511855	18	EHA02868	Coassembly	EHI00802	EHA02866	2642992998	PR01447
0	0	0	0	0	0	EHA02738	Individual	EHI01422	EHA02738	1170098992	PR02418
43292254	10317	846	7171	568246	13	EHA02100	Individual	EHI01371	EHA02100	7626998541	PR02151
506822291	10072	9907	90592	1159636	135	EHA02380	Coassembly	EHI01616	EHA02378	3349969716	PR02290
0	0	0	0	0	0	EHA00734	Individual	EHI00855	EHA00734	6807782147	PR01414
135640486	6075	4166	30485	293546	25	EHA03452	Individual	EHI02216	EHA03452	2774883834	PR02837
2216676708	4548	139926	566720	535592	83	EHA02638	Coassembly	EHI01140	EHA02637	3519645399	PR01930
1857363119	9343	40963	333138	758633	403	EHA03765	Coassembly	EHI02171	EHA03755	4409178349	PR02797
0	0	0	0	0	0	EHA03018	Individual	EHI01690	EHA03018	2765498816	PR02507
2216676708	4548	139926	566720	535592	83	EHA02653	Coassembly	EHI01139	EHA02637	987536266	PR01929
0	0	0	0	0	0	EHA02462	Individual	EHI01500	EHA02462	1961901376	PR02448
659526929	6090	18736	152414	786068	146	EHA01212	Coassembly	EHI00038	EHA01202	3355339082	PR01103
140215451	5024	5765	34464	306651	29	EHA04216	Coassembly	EHI02506	EHA04214	6030630960	PR03224
114604068	11435	1798	20056	309072	28	EHA01894	Individual	EHI01326	EHA01894	5277583976	PR02132
111093156	12378	1660	18552	344177	26	EHA00445	Individual	EHI00491	EHA00445	3690292938	PR00929
0	0	0	0	0	0	EHA01238	Individual	EHI00941	EHA01238	762701367	PR01548
490316364	5415	17814	114616	537872	105	EHA01410	Coassembly	EHI00682	EHA01409	1361957203	PR01318
175760681	6312	5515	38040	344645	36	EHA04398	Individual	EHI02602	EHA04398	4053342960	PR03304
52055821	19647	384	9237	440692	10	EHA00283	Individual	EHI00092	EHA00283	5943716483	PR00699
96091986	4211	4587	25640	190301	20	EHA02093	Individual	EHI01341	EHA02093	4539556423	PR02226
887427194	8930	18692	166186	520188	186	EHA04350	Coassembly	EHI02621	EHA04343	4342572145	PR03360
210159046	3349	15669	65580	222198	21	EHA04504	Coassembly	EHI02662	EHA04503	16419490164	PR03267
0	0	0	0	0	0	EHA02254	Individual	EHI01531	EHA02254	3639696476	PR02339
909531124	4917	36127	227179	515382	168	EHA03640	Coassembly	EHI02245	EHA03631	7283055604	PR02943
0	0	0	0	0	0	EHA01591	Individual	EHI01106	EHA01591	976916173	PR01912
184836998	12557	2343	31150	824044	40	EHA01259	Individual	EHI01001	EHA01259	6991286454	PR01613
215527095	9859	3124	39576	634478	41	EHA03378	Individual	EHI02149	EHA03378	6386104034	PR02763
0	0	0	0	0	0	EHA04016	Individual	EHI02405	EHA04016	2033689590	PR03036
188996704	7050	5389	39396	243371	25	EHA01328	Individual	EHI00977	EHA01328	5066418163	PR01718
463456275	2949	27426	149601	558506	76	EHA01735	Coassembly	EHI01140	EHA01709	3519645399	PR01930
0	0	0	0	0	0	EHA04424	Individual	EHI02658	EHA04424	7082354901	PR03385
0	0	0	0	0	0	EHA03818	Coassembly	EHI02211	EHA03781	2376054829	PR02836
685296989	5150	38104	165981	324831	9	EHA03020	Individual	EHI01685	EHA03020	15883526228	PR02502
174498557	7210	3874	36949	747822	38	EHA02295	Coassembly	EHI01239	EHA02293	4079657007	PR02054
420214266	4604	16607	108789	701171	76	EHA02319	Coassembly	EHI01537	EHA02310	1588576275	PR02345
1064538316	10571	21559	179358	582810	230	EHA01835	Coassembly	EHI01052	EHA01832	5448582639	PR01523
641459359	7236	15525	130811	961051	95	EHA04156	Coassembly	EHI02410	EHA04140	3402414166	PR03138
0	0	0	0	0	0	EHA03862	Individual	EHI02567	EHA03862	2014605873	PR03219
66163089	34962	367	6439	773257	10	EHA03827	Individual	EHI02373	EHA03827	4892287465	PR03070
174441883	9788	3304	33165	396130	31	EHA04078	Coassembly	EHI02417	EHA04072	736281220	PR03179
0	0	0	0	0	0	EHA03858	Individual	EHI02561	EHA03858	1981522942	PR03213
447224134	10308	8205	80825	988467	61	EHA02244	Coassembly	EHI01198	EHA02205	0	PR02021
63574188	2933	6205	21917	123534	1	EHA02022	Individual	EHI01403	EHA02022	5232943156	PR02182
46321558	7561	1468	8857	125093	4	EHA02034	Individual	EHI01376	EHA02034	6458643766	PR02175
991545569	8772	22842	184321	400504	217	EHA01859	Coassembly	EHI01065	EHA01856	7316931343	PR01681
0	0	0	0	0	0	EHA03666	Coassembly	EHI00757	EHA03651	4208979646	PR01346
0	0	0	0	0	0	EHA04557	Coassembly	EHI02668	EHA04553	12752578820	PR03273
0	0	0	0	0	0	EHA04378	Individual	EHI02679	EHA04378	11495856463	PR03284
447224134	10308	8205	80825	988467	61	EHA02224	Coassembly	EHI01212	EHA02205	0	PR02035
568051572	13093	8888	85954	381120	163	EHA01936	Coassembly	EHI01297	EHA01929	4267981994	PR02103
170273178	15751	1733	26463	662564	42	EHA02446	Individual	EHI01462	EHA02446	5978499274	PR02432
0	0	0	0	0	0	EHA01293	Individual	EHI00923	EHA01293	3924745362	PR01664
117316515	4999	4474	28919	429700	23	EHA00645	Individual	EHI00679	EHA00645	2964925892	PR01315
1079912262	11499	17681	180602	584956	270	EHA00945	Coassembly	EHI00365	EHA00928	4065610660	PR00901
0	0	0	0	0	0	EHA03702	Coassembly	EHI00727	EHA03694	3334917431	PR01362
0	0	0	0	0	0	EHA00623	Individual	EHI00624	EHA00623	2089484463	PR01282
0	0	0	0	0	0	EHA04017	Individual	EHI02464	EHA04017	2276248441	PR03182
0	0	0	0	0	0	EHA03688	Coassembly	EHI00682	EHA03651	1361957203	PR01318
410843869	4586	19051	106092	164250	112	EHA02148	Coassembly	EHI01389	EHA02144	5580675912	PR02231
178644667	15598	2140	27815	607312	28	EHA03354	Individual	EHI01967	EHA03354	5451556572	PR02657
11335875	2395	1323	4432	60408	1	EHA01679	Coassembly	EHI01114	EHA01676	0	PR01967
0	0	0	0	0	0	EHA00513	Individual	EHI00203	EHA00513	850511037	PR01052
820060661	12153	12810	130909	476102	250	EHA02586	Coassembly	EHI01505	EHA02583	3894340935	PR02400
94121789	7479	1837	19320	1080562	21	EHA03094	Individual	EHI01753	EHA03094	4848777793	PR02634
83082938	14992	1077	12619	726241	21	EHA03905	Individual	EHI02384	EHA03905	3743496898	PR03080
0	0	0	0	0	0	EHA03963	Individual	EHI02409	EHA03963	3299774827	PR03137
180064237	10394	2514	32952	344761	42	EHA03584	Individual	EHI02279	EHA03584	5720785439	PR02947
214140499	7186	6152	43876	600177	32	EHA04515	Coassembly	EHI02566	EHA04515	4158551292	PR03218
7211276	2638	562	2513	246156	1	EHA02810	Coassembly	EHI00311	EHA02809	3700136400	PR00972
278061106	11822	3895	48318	626559	56	EHA03445	Individual	EHI02197	EHA03445	8351246269	PR02830
1464456436	13746	20760	222042	565711	431	EHA02497	Coassembly	EHI01456	EHA02488	2093598492	PR02376
820065679	11663	13372	137450	799387	232	EHA04084	Coassembly	EHI00945	EHA04082	4187940253	PR01736
0	0	0	0	0	0	EHA03899	Individual	EHI02499	EHA03899	2285962866	PR03237
717231678	4801	26722	179557	847216	136	EHA04327	Coassembly	EHI02631	EHA04321	5582505514	PR03367
420214266	4604	16607	108789	701171	76	EHA02308	Coassembly	EHI01548	EHA02310	982433886	PR02356
641459359	7236	15525	130811	961051	95	EHA04144	Coassembly	EHI01206	EHA04140	772919379	PR02029
0	0	0	0	0	0	EHA03902	Individual	EHI02383	EHA03902	3189092747	PR03079
76899600	7563	1543	16233	455653	17	EHA02710	Individual	EHI01593	EHA02710	3412505150	PR02329
511132560	14441	6900	80255	730147	113	EHA04192	Coassembly	EHI02363	EHA04188	3339432794	PR03075
659526929	6090	18736	152414	786068	146	EHA01204	Coassembly	EHI00015	EHA01202	2517127349	PR01080
1489308165	7329	36958	304972	485840	366	EHA04101	Coassembly	EHI02249	EHA04095	6022630035	PR02921
198889305	8227	4491	37912	558506	49	EHA01634	Coassembly	EHI01089	EHA01634	3046705271	PR01905
0	0	0	0	0	0	EHA00525	Individual	EHI00012	EHA00525	2389194935	PR01077
0	0	0	0	0	0	EHA03748	Coassembly	EHI00672	EHA03694	2479040467	PR01355
9870266	15186	156	1251	153925	2	EHA01373	Coassembly	EHI00224	EHA01373	3022781113	PR01175
463456275	2949	27426	149601	558506	76	EHA01711	Coassembly	EHI01090	EHA01709	5130134555	PR01906
0	0	0	0	0	0	EHA04012	Individual	EHI02423	EHA04012	1074094142	PR03170
198889305	8227	4491	37912	558506	49	EHA01637	Coassembly	EHI01106	EHA01634	976916173	PR01912
481086028	3545	28621	138853	405021	35	EHA00221	Coassembly	EHI00653	EHA00216	6398881539	PR01303
0	0	0	0	0	0	EHA00468	Individual	EHI00440	EHA00468	1226888466	PR00956
0	0	0	0	0	0	EHA04019	Individual	EHI02417	EHA04019	736281220	PR03179
1489308165	7329	36958	304972	485840	366	EHA04103	Coassembly	EHI02251	EHA04095	6585293454	PR02923
199392137	6475	5656	42276	385547	28	EHA00287	Individual	EHI00098	EHA00287	4876970597	PR00703
349771679	7239	8511	71661	766574	83	EHA02745	Coassembly	EHI00565	EHA02743	3450630216	PR00992
798083080	8410	17787	152915	539651	222	EHA03308	Coassembly	EHI01994	EHA03306	4827660684	PR02689
0	0	0	0	0	0	EHA02464	Individual	EHI01504	EHA02464	1724222917	PR02450
820065679	11663	13372	137450	799387	232	EHA04082	Coassembly	EHI00782	EHA04082	3862331825	PR01471
12505983	12026	229	2196	117568	2	EHA01365	Coassembly	EHI00832	EHA01363	1631363776	PR01488
1489552796	7317	37095	305058	485840	370	EHA03609	Coassembly	EHI02249	EHA03601	6022630035	PR02921
0	0	0	0	0	0	EHA00333	Individual	EHI00435	EHA00333	1915763753	PR00768
0	0	0	0	0	0	EHA04382	Individual	EHI02683	EHA04382	3003166120	PR03288
0	0	0	0	0	0	EHA00507	Individual	EHI00245	EHA00507	1436629918	PR01046
291057460	24397	2203	39708	758446	76	EHA02523	Coassembly	EHI00374	EHA02522	3939912203	PR00905
702142329	12435	11368	110611	491740	173	EHA04482	Coassembly	EHI02584	EHA04478	5281080602	PR03299
235483108	6617	6381	52658	543588	30	EHA02991	Coassembly	EHI01699	EHA02987	12489373029	PR02516
663203512	8017	14487	133264	476304	131	EHA00893	Coassembly	EHI00521	EHA00890	4652790825	PR00934
340804879	9277	6708	63524	486760	57	EHA02784	Coassembly	EHI00219	EHA02784	4899301321	PR01158
410061712	13247	6229	63544	812227	94	EHA03483	Coassembly	EHI02075	EHA03482	5634085086	PR02846
0	0	0	0	0	0	EHA04030	Individual	EHI02378	EHA04030	4527646329	PR03101
1161321255	6530	33998	249001	540290	295	EHA02928	Coassembly	EHI00746	EHA02919	7140786490	PR01402
0	0	0	0	0	0	EHA01262	Individual	EHI00919	EHA01262	2668529501	PR01628
969157718	9764	19404	174492	669655	217	EHA03364	Coassembly	EHI01967	EHA03363	5451556572	PR02657
456368184	5996	14700	105655	398480	38	EHA01988	Coassembly	EHI01364	EHA01987	6706536617	PR02165
0	0	0	0	0	0	EHA03668	Coassembly	EHI00686	EHA03651	4109320243	PR01322
798083080	8410	17787	152915	539651	222	EHA03312	Coassembly	EHI01984	EHA03306	7023468226	PR02682
0	0	0	0	0	0	EHA00784	Individual	EHI00809	EHA00784	4777643268	PR01470
573226565	10784	9987	99040	536223	102	EHA03521	Coassembly	EHI02091	EHA03518	2095859385	PR02884
1857363119	9343	40963	333138	758633	403	EHA03761	Coassembly	EHI02165	EHA03755	7161994890	PR02793
