ID,AB_batch,Type (from AB Batch),Host,assembly_ena_accession,Autonumber1,PreprocessedSample,EHI_number,Assembly_code,Coassembly_name,PR_batch,EHI_number_api,sample_type,assembly_length,N50,L50,num_contigs,largest_contig,num_bins,assembly_mapping_percent,metagenomic_bases,assembly_url,mag_url,mapping_url,Status,Nonpareil completeness,locality,Order,successful_assembly
EHA01298,ABB0175,Individual,Chalcides striatus,,1298,PR01680,EHI01062,EHA01298,EHA01292,PRB0078,EHI01062,Faecal,206242890,12316,3097,33360,374716,36,82.00,5665812734,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01298_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01062_EHA01298.bam,Done,0.9162,Arouca,Squamata,1
EHA01299,ABB0175,Individual,Chalcides striatus,,1299,PR01681,EHI01065,EHA01299,EHA01292,PRB0078,EHI01065,Faecal,138892085,16842,1583,19966,615354,26,83.00,7316931343,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01299_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01065_EHA01299.bam,Done,0.9184,Arouca,Squamata,1
EHA01300,ABB0175,Individual,Chalcides striatus,,1300,PR01682,EHI01074,EHA01300,EHA01292,PRB0078,EHI01074,Faecal,197390337,16814,2154,29251,722461,43,82.00,6886987107,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01300_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01074_EHA01300.bam,Done,0.9233,Arouca,Squamata,1
EHA01301,ABB0175,Individual,Chalcides striatus,,1301,PR01683,EHI01075,EHA01301,EHA01292,PRB0078,EHI01075,Faecal,206359628,13130,3031,33726,737189,40,80.00,7176970437,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01301_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01075_EHA01301.bam,Done,0.9061,Arouca,Squamata,1
EHA01302,ABB0175,Individual,Chalcides striatus,,1302,PR01684,EHI01080,EHA01302,EHA01292,PRB0078,EHI01080,Faecal,90773738,23931,776,10957,516750,22,93.00,6974639487,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01302_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01080_EHA01302.bam,Done,0.9792,Arouca,Squamata,1
EHA01303,ABB0175,Individual,Chalcides striatus,,1303,PR01685,EHI01081,EHA01303,EHA01292,PRB0078,EHI01081,Faecal,187267458,10390,3106,33267,304605,30,78.00,6743027415,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01303_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01081_EHA01303.bam,Done,0.8941,Arouca,Squamata,1
EHA01304,ABB0175,Individual,Chalcides striatus,,1304,PR01686,EHI01082,EHA01304,EHA01292,PRB0078,EHI01082,Faecal,182957721,20348,1686,25467,886434,39,82.00,7309863158,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01304_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01082_EHA01304.bam,Done,0.9167,Arouca,Squamata,1
EHA01305,ABB0175,Individual,Chalcides striatus,,1305,PR01687,EHI01083,EHA01305,EHA01292,PRB0078,EHI01083,Faecal,187632822,10295,3329,32568,585445,32,78.00,7064068032,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/EHA01305_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0175,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0175/PRB0078_EHI01083_EHA01305.bam,Done,0.8999,Arouca,Squamata,1
EHA01306,ABB0175,Individual,Cyanoloxia rothschildii,,1306,PR01691,EHI00906,EHA01306,EHA01292,PRB0080,EHI00906,Anal/cloacal swab,0,0,0,0,0,0,0.00,2967835243,,,,Done,0.9809,Madre de Dios,Passeriformes,0
EHA01307,ABB0175,Individual,Habia rubica,,1307,PR01692,EHI00882,EHA01307,EHA01292,PRB0080,EHI00882,Anal/cloacal swab,0,0,0,0,0,0,0.00,1046542773,,,,Done,0.9898,Madre de Dios,Passeriformes,0
EHA01308,ABB0175,Individual,Habia rubica,,1308,PR01693,EHI00893,EHA01308,EHA01292,PRB0080,EHI00893,Anal/cloacal swab,0,0,0,0,0,0,0.00,950674838,,,,Done,0.9672,Madre de Dios,Passeriformes,0
EHA01309,ABB0175,Individual,Dendrocincla merula,,1309,PR01696,EHI00993,EHA01309,EHA01292,PRB0081,EHI00993,Anal/cloacal swab,0,0,0,0,0,0,0.00,3225978437,,,,Done,0.8630,Madre de Dios,Passeriformes,0
EHA01310,ABB0175,Individual,Donacobius atricapilla,,1310,PR01698,EHI01004,EHA01310,EHA01292,PRB0082,EHI01004,Anal/cloacal swab,0,0,0,0,0,0,0.00,1924242441,,,,Done,0.8997,Madre de Dios,Passeriformes,0
EHA01311,ABB0175,Individual,Hemitriccus griseipectus,,1311,PR01699,EHI00857,EHA01311,EHA01292,PRB0083,EHI00857,Anal/cloacal swab,0,0,0,0,0,0,0.00,868330517,,,,Done,0.9976,Madre de Dios,Passeriformes,0
EHA01312,ABB0175,Individual,Platyrinchus coronatus,,1312,PR01700,EHI00940,EHA01312,EHA01292,PRB0083,EHI00940,Anal/cloacal swab,0,0,0,0,0,0,0.00,1299980896,,,,Done,0.9932,Madre de Dios,Passeriformes,0
EHA01313,ABB0175,Individual,Hypocnemoides maculicauda,,1313,PR01702,EHI00900,EHA01313,EHA01292,PRB0084,EHI00900,Anal/cloacal swab,0,0,0,0,0,0,0.00,1634168316,,,,Done,0.9817,Madre de Dios,Passeriformes,0
EHA01314,ABB0175,Individual,Hypocnemoides maculicauda,,1314,PR01703,EHI00961,EHA01314,EHA01292,PRB0084,EHI00961,Anal/cloacal swab,0,0,0,0,0,0,0.00,2306856646,,,,Done,0.9964,Madre de Dios,Passeriformes,0
EHA01315,ABB0175,Individual,Hypocnemoides maculicauda,,1315,PR01704,EHI00994,EHA01315,EHA01292,PRB0084,EHI00994,Anal/cloacal swab,0,0,0,0,0,0,0.00,3206666775,,,,Done,0.8762,Madre de Dios,Passeriformes,0
EHA01316,ABB0175,Individual,Isleria hauxwelli,,1316,PR01705,EHI00947,EHA01316,EHA01292,PRB0084,EHI00947,Anal/cloacal swab,0,0,0,0,0,0,0.00,820091082,,,,Done,0.9384,Madre de Dios,Passeriformes,0
EHA01317,ABB0176,Individual,Isleria hauxwelli,,1317,PR01706,EHI01002,EHA01317,EHA01317,PRB0084,EHI01002,Anal/cloacal swab,0,0,0,0,0,0,0.00,1139721792,,,,Done,0.8974,Madre de Dios,Passeriformes,0
EHA01318,ABB0176,Individual,Myrmelastes hyperythrus,,1318,PR01707,EHI00866,EHA01318,EHA01317,PRB0084,EHI00866,Anal/cloacal swab,0,0,0,0,0,0,0.00,2994227294,,,,Done,0.9974,Madre de Dios,Passeriformes,0
EHA01319,ABB0176,Individual,Myrmelastes hyperythrus,,1319,PR01708,EHI00867,EHA01319,EHA01317,PRB0084,EHI00867,Anal/cloacal swab,0,0,0,0,0,0,0.00,1646048685,,,,Done,0.9969,Madre de Dios,Passeriformes,0
EHA01320,ABB0176,Individual,Myrmoborus myotherinus,,1320,PR01709,EHI00901,EHA01320,EHA01317,PRB0084,EHI00901,Anal/cloacal swab,0,0,0,0,0,0,0.00,958535801,,,,Done,0.9557,Madre de Dios,Passeriformes,0
EHA01321,ABB0176,Individual,Oneillornis salvini,,1321,PR01711,EHI00968,EHA01321,EHA01317,PRB0084,EHI00968,Anal/cloacal swab,0,0,0,0,0,0,0.00,1607156347,,,,Done,0.9118,Madre de Dios,Passeriformes,0
EHA01322,ABB0176,Individual,Percnostola fortis,,1322,PR01712,EHI00955,EHA01322,EHA01317,PRB0084,EHI00955,Anal/cloacal swab,0,0,0,0,0,0,0.00,1914442467,,,,Done,0.8150,Madre de Dios,Passeriformes,0
EHA01323,ABB0176,Individual,Phlegopsis nigromaculata,,1323,PR01713,EHI00926,EHA01323,EHA01317,PRB0084,EHI00926,Anal/cloacal swab,0,0,0,0,0,0,0.00,1222224040,,,,Done,0.9637,Madre de Dios,Passeriformes,0
EHA01324,ABB0176,Individual,Taraba major,,1324,PR01714,EHI00917,EHA01324,EHA01317,PRB0084,EHI00917,Anal/cloacal swab,0,0,0,0,0,0,0.00,1299733727,,,,Done,0.9840,Madre de Dios,Passeriformes,0
EHA01325,ABB0176,Individual,Thamnomanes schistogynus,,1325,PR01715,EHI00877,EHA01325,EHA01317,PRB0084,EHI00877,Anal/cloacal swab,0,0,0,0,0,0,0.00,911549009,,,,Done,0.8722,Madre de Dios,Passeriformes,0
EHA01326,ABB0176,Individual,Microtus agrestis,,1326,PR01716,EHI00950,EHA01326,EHA01317,PRB0085,EHI00950,Faecal,75075130,13270,1028,13532,310481,17,48.00,2690681079,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01326_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0085_EHI00950_EHA01326.bam,Done,0.7224,Scotland,Rodentia,1
EHA01327,ABB0176,Individual,Microtus agrestis,,1327,PR01717,EHI00967,EHA01327,EHA01317,PRB0085,EHI00967,Faecal,133218771,6986,3280,28754,455117,31,60.00,4650833564,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01327_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0085_EHI00967_EHA01327.bam,Done,0.7922,Scotland,Rodentia,1
EHA01328,ABB0176,Individual,Microtus agrestis,,1328,PR01718,EHI00977,EHA01328,EHA01317,PRB0085,EHI00977,Faecal,188996704,7050,5389,39396,243371,25,64.00,5066418163,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01328_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0085_EHI00977_EHA01328.bam,Done,0.8332,Scotland,Rodentia,1
EHA01329,ABB0176,Individual,Momotus coeruliceps,,1329,PR01719,EHI00948,EHA01329,EHA01317,PRB0086,EHI00948,Anal/cloacal swab,0,0,0,0,0,0,0.00,1227908508,,,,Done,0.9776,Madre de Dios,Coraciiformes,0
EHA01330,ABB0176,Individual,Momotus momota,,1330,PR01720,EHI00876,EHA01330,EHA01317,PRB0086,EHI00876,Anal/cloacal swab,0,0,0,0,0,0,0.00,2211299663,,,,Done,0.9752,Madre de Dios,Coraciiformes,0
EHA01331,ABB0176,Individual,Myodes glareolus,,1331,PR01721,EHI00932,EHA01331,EHA01317,PRB0087,EHI00932,Faecal,92626543,6435,2486,20527,340560,18,51.00,2613077645,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01331_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0087_EHI00932_EHA01331.bam,Done,0.7607,Scotland,Rodentia,1
EHA01332,ABB0176,Individual,Myodes glareolus,,1332,PR01722,EHI00969,EHA01332,EHA01317,PRB0087,EHI00969,Faecal,130550290,3843,7043,36835,323149,18,51.00,4695455646,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01332_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0087_EHI00969_EHA01332.bam,Done,0.7603,Scotland,Rodentia,1
EHA01333,ABB0176,Individual,Pipra fasciicauda,,1333,PR01723,EHI00863,EHA01333,EHA01317,PRB0088,EHI00863,Anal/cloacal swab,0,0,0,0,0,0,0.00,2528259809,,,,Done,0.9960,Madre de Dios,Passeriformes,0
EHA01334,ABB0176,Individual,Pipra fasciicauda,,1334,PR01729,EHI01018,EHA01334,EHA01317,PRB0088,EHI01018,Anal/cloacal swab,0,0,0,0,0,0,0.00,1081877273,,,,Done,0.8372,Madre de Dios,Passeriformes,0
EHA01335,ABB0176,Individual,Progne tapera,,1335,PR01730,EHI00911,EHA01335,EHA01317,PRB0089,EHI00911,Anal/cloacal swab,0,0,0,0,0,0,0.00,2743871405,,,,Done,0.9928,Madre de Dios,Passeriformes,0
EHA01336,ABB0176,Individual,Progne tapera,,1336,PR01731,EHI00953,EHA01336,EHA01317,PRB0089,EHI00953,Anal/cloacal swab,0,0,0,0,0,0,0.00,3439253710,,,,Done,0.9978,Madre de Dios,Passeriformes,0
EHA01337,ABB0176,Individual,Progne tapera,,1337,PR01732,EHI01016,EHA01337,EHA01317,PRB0089,EHI01016,Anal/cloacal swab,0,0,0,0,0,0,0.00,2244130451,,,,Done,0.8805,Madre de Dios,Passeriformes,0
EHA01338,ABB0176,Individual,Psammodromus manuelae,,1338,PR01733,EHI01053,EHA01338,EHA01317,PRB0090,EHI01053,Faecal,167772608,8667,2894,32195,551683,27,69.00,5786922273,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01338_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0090_EHI01053_EHA01338.bam,Done,0.8610,Figueira de Castelo Rodrigo,Squamata,1
EHA01339,ABB0176,Individual,Psammodromus manuelae,,1339,PR01734,EHI01084,EHA01339,EHA01317,PRB0090,EHI01084,Faecal,108568610,47301,465,11643,946405,25,94.00,6467098041,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01339_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0090_EHI01084_EHA01339.bam,Done,0.9798,Figueira de Castelo Rodrigo,Squamata,1
EHA01340,ABB0176,Individual,Sclerurus caudacutus,,1340,PR01738,EHI00999,EHA01340,EHA01317,PRB0092,EHI00999,Anal/cloacal swab,0,0,0,0,0,0,0.00,1578312750,,,,Done,0.8392,Madre de Dios,Passeriformes,0
EHA01341,ABB0176,Individual,Tarentola mauritanica,,1341,PR01739,EHI01051,EHA01341,EHA01317,PRB0093,EHI01051,Faecal,136285691,11798,1926,23837,565964,23,48.00,5083324849,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01341_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0093_EHI01051_EHA01341.bam,Done,0.7547,Figueira de Castelo Rodrigo,Squamata,1
EHA01342,ABB0176,Individual,Tarentola mauritanica,,1342,PR01740,EHI01072,EHA01342,EHA01317,PRB0093,EHI01072,Faecal,186591781,20327,1558,25611,758659,34,85.00,6676714562,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01342_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0093_EHI01072_EHA01342.bam,Done,0.9358,Figueira de Castelo Rodrigo,Squamata,1
EHA01343,ABB0176,Individual,Tarentola mauritanica,,1343,PR01741,EHI01086,EHA01343,EHA01317,PRB0093,EHI01086,Faecal,216995299,9669,3775,39195,510447,35,70.00,5231676029,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/EHA01343_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0176,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0176/PRB0093_EHI01086_EHA01343.bam,Done,0.8463,Figueira de Castelo Rodrigo,Squamata,1
EHA01344,ABB0176,Individual,Xiphorhynchus elegans,,1344,PR01744,EHI00865,EHA01344,EHA01317,PRB0096,EHI00865,Anal/cloacal swab,0,0,0,0,0,0,0.00,791036721,,,,Done,0.9913,Madre de Dios,Passeriformes,0
EHA01345,ABB0177,Coassembly,Paroaria gularis,,1345,PR01425,EHI00811,EHA01345,EHA01345,PRB0054,EHI00811,Anal/cloacal swab,0,0,0,0,0,0,0.00,993691144,,,,Running,0.7895,Madre de Dios,Passeriformes,0
EHA01346,ABB0177,Coassembly,Paroaria gularis,,1346,PR01426,EHI00812,EHA01345,EHA01345,PRB0054,EHI00812,Anal/cloacal swab,0,0,0,0,0,0,0.00,911384865,,,,Running,0.7984,Madre de Dios,Passeriformes,0
EHA01347,ABB0177,Coassembly,Paroaria gularis,,1347,PR01427,EHI00813,EHA01345,EHA01345,PRB0054,EHI00813,Anal/cloacal swab,0,0,0,0,0,0,0.00,877776563,,,,Running,0.8288,Madre de Dios,Passeriformes,0
EHA01348,ABB0177,Coassembly,Paroaria gularis,,1348,PR01428,EHI00814,EHA01345,EHA01345,PRB0054,EHI00814,Anal/cloacal swab,0,0,0,0,0,0,0.00,959715963,,,,Running,0.7888,Madre de Dios,Passeriformes,0
EHA01349,ABB0177,Coassembly,Paroaria gularis,,1349,PR01429,EHI00815,EHA01345,EHA01345,PRB0054,EHI00815,Anal/cloacal swab,0,0,0,0,0,0,0.00,842765736,,,,Running,0.7853,Madre de Dios,Passeriformes,0
EHA01350,ABB0177,Coassembly,Paroaria gularis,,1350,PR01430,EHI00817,EHA01345,EHA01345,PRB0054,EHI00817,Anal/cloacal swab,0,0,0,0,0,0,0.00,915035314,,,,Running,0.8438,Madre de Dios,Passeriformes,0
EHA01351,ABB0177,Coassembly,Paroaria gularis,,1351,PR01431,EHI00820,EHA01345,EHA01345,PRB0054,EHI00820,Anal/cloacal swab,0,0,0,0,0,0,0.00,1855782336,,,,Running,0.9311,Madre de Dios,Passeriformes,0
EHA01352,ABB0177,Coassembly,Paroaria gularis,,1352,PR01432,EHI00821,EHA01345,EHA01345,PRB0054,EHI00821,Anal/cloacal swab,0,0,0,0,0,0,0.00,1054574555,,,,Running,0.8553,Madre de Dios,Passeriformes,0
EHA01353,ABB0177,Coassembly,Paroaria gularis,,1353,PR01433,EHI00822,EHA01345,EHA01345,PRB0054,EHI00822,Anal/cloacal swab,0,0,0,0,0,0,0.00,1964777937,,,,Running,0.9478,Madre de Dios,Passeriformes,0
EHA01354,ABB0177,Coassembly,Paroaria gularis,,1354,PR01434,EHI00824,EHA01345,EHA01345,PRB0054,EHI00824,Anal/cloacal swab,0,0,0,0,0,0,0.00,988649995,,,,Running,0.8791,Madre de Dios,Passeriformes,0
EHA01355,ABB0177,Coassembly,Paroaria gularis,,1355,PR01435,EHI00825,EHA01345,EHA01345,PRB0054,EHI00825,Anal/cloacal swab,0,0,0,0,0,0,0.00,1218904405,,,,Running,0.9593,Madre de Dios,Passeriformes,0
EHA01356,ABB0177,Coassembly,Paroaria gularis,,1356,PR01436,EHI00828,EHA01345,EHA01345,PRB0054,EHI00828,Anal/cloacal swab,0,0,0,0,0,0,0.00,2353087695,,,,Running,0.9454,Madre de Dios,Passeriformes,0
EHA01357,ABB0177,Coassembly,Paroaria gularis,,1357,PR01437,EHI00829,EHA01345,EHA01345,PRB0054,EHI00829,Anal/cloacal swab,0,0,0,0,0,0,0.00,2125780156,,,,Running,0.9770,Madre de Dios,Passeriformes,0
EHA01358,ABB0177,Coassembly,Paroaria gularis,,1358,PR01438,EHI00834,EHA01345,EHA01345,PRB0054,EHI00834,Anal/cloacal swab,0,0,0,0,0,0,0.00,2953156284,,,,Running,0.9929,Madre de Dios,Passeriformes,0
EHA01359,ABB0177,Coassembly,Paroaria gularis,,1359,PR01439,EHI00839,EHA01345,EHA01345,PRB0054,EHI00839,Anal/cloacal swab,0,0,0,0,0,0,0.00,1526659613,,,,Running,0.9718,Madre de Dios,Passeriformes,0
EHA01360,ABB0177,Coassembly,Paroaria gularis,,1360,PR01440,EHI00841,EHA01345,EHA01345,PRB0054,EHI00841,Anal/cloacal swab,0,0,0,0,0,0,0.00,4431298741,,,,Running,0.9967,Madre de Dios,Passeriformes,0
EHA01361,ABB0177,Coassembly,Paroaria gularis,,1361,PR01441,EHI00842,EHA01345,EHA01345,PRB0054,EHI00842,Anal/cloacal swab,0,0,0,0,0,0,0.00,7371677862,,,,Running,0.9973,Madre de Dios,Passeriformes,0
EHA01362,ABB0177,Coassembly,Paroaria gularis,,1362,PR01442,EHI00843,EHA01345,EHA01345,PRB0054,EHI00843,Anal/cloacal swab,0,0,0,0,0,0,0.00,737605567,,,,Running,0.9595,Madre de Dios,Passeriformes,0
EHA01363,ABB0178,Coassembly,Tachycineta albiventer,,1363,PR01180,EHI00230,EHA01363,EHA01363,PRB0036,EHI00230,Anal/cloacal swab,12505983,12026,229,2196,117568,2,71.00,3681608774,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0036_EHI00230_EHA01363.bam,Done,0.9928,Madre de Dios,Passeriformes,1
EHA01364,ABB0178,Coassembly,Tachycineta albiventer,,1364,PR01181,EHI00235,EHA01363,EHA01363,PRB0036,EHI00235,Anal/cloacal swab,12505983,12026,229,2196,117568,2,87.00,4331782986,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0036_EHI00235_EHA01363.bam,Done,0.9925,Madre de Dios,Passeriformes,1
EHA01365,ABB0178,Coassembly,Tachycineta albiventer,,1365,PR01488,EHI00832,EHA01363,EHA01363,PRB0062,EHI00832,Anal/cloacal swab,12505983,12026,229,2196,117568,2,71.00,1631363776,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00832_EHA01363.bam,Done,0.9225,Madre de Dios,Passeriformes,1
EHA01366,ABB0178,Coassembly,Tachycineta albiventer,,1366,PR01489,EHI00837,EHA01363,EHA01363,PRB0062,EHI00837,Anal/cloacal swab,12505983,12026,229,2196,117568,2,40.00,1212472145,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00837_EHA01363.bam,Done,0.9927,Madre de Dios,Passeriformes,1
EHA01367,ABB0178,Coassembly,Tachycineta albiventer,,1367,PR01491,EHI00845,EHA01363,EHA01363,PRB0062,EHI00845,Anal/cloacal swab,12505983,12026,229,2196,117568,2,91.00,1165415712,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00845_EHA01363.bam,Done,0.9968,Madre de Dios,Passeriformes,1
EHA01368,ABB0178,Coassembly,Tachycineta albiventer,,1368,PR01492,EHI00846,EHA01363,EHA01363,PRB0062,EHI00846,Anal/cloacal swab,12505983,12026,229,2196,117568,2,93.00,797102900,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00846_EHA01363.bam,Done,0.9965,Madre de Dios,Passeriformes,1
EHA01369,ABB0178,Coassembly,Tachycineta albiventer,,1369,PR01493,EHI00850,EHA01363,EHA01363,PRB0062,EHI00850,Anal/cloacal swab,12505983,12026,229,2196,117568,2,67.00,5049545389,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00850_EHA01363.bam,Done,0.9982,Madre de Dios,Passeriformes,1
EHA01370,ABB0178,Coassembly,Tachycineta albiventer,,1370,PR01494,EHI00851,EHA01363,EHA01363,PRB0062,EHI00851,Anal/cloacal swab,12505983,12026,229,2196,117568,2,62.00,1362081486,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00851_EHA01363.bam,Done,0.9971,Madre de Dios,Passeriformes,1
EHA01371,ABB0178,Coassembly,Tachycineta albiventer,,1371,PR01495,EHI00852,EHA01363,EHA01363,PRB0062,EHI00852,Anal/cloacal swab,12505983,12026,229,2196,117568,2,73.00,4913324642,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/EHA01363_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0178,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0178/PRB0062_EHI00852_EHA01363.bam,Done,0.9981,Madre de Dios,Passeriformes,1
